Format Version,1.21,Take Name,testrit 5 21-4,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-21 11.50.48 AM,Total Frames in Take,887,Total Exported Frames,887,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
24,0.200000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
25,0.208333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
26,0.216667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
27,0.225000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
28,0.233333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
29,0.241667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
30,0.250000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
31,0.258333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
32,0.266667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
33,0.275000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
34,0.283333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
35,0.291667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
36,0.300000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
37,0.308333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
38,0.316667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
39,0.325000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
40,0.333333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
41,0.341667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
42,0.350000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
43,0.358333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
44,0.366667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
45,0.375000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
46,0.383333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
47,0.391667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
48,0.400000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
49,0.408333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
50,0.416667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
51,0.425000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
52,0.433333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
53,0.441667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
54,0.450000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
55,0.458333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
56,0.466667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
57,0.475000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
58,0.483333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
59,0.491667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
60,0.500000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
61,0.508333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
62,0.516667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
63,0.525000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
64,0.533333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
65,0.541667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
66,0.550000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
67,0.558333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
68,0.566667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
69,0.575000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
70,0.583333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
71,0.591667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
72,0.600000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
73,0.608333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
74,0.616667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
75,0.625000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
76,0.633333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
77,0.641667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
78,0.650000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
79,0.658333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
80,0.666667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
81,0.675000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
82,0.683333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
83,0.691667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
84,0.700000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
85,0.708333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
86,0.716667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
87,0.725000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
88,0.733333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
89,0.741667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
90,0.750000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
91,0.758333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
92,0.766667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
93,0.775000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
94,0.783333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
95,0.791667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
96,0.800000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
97,0.808333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
98,0.816667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
99,0.825000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
100,0.833333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
101,0.841667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
102,0.850000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
103,0.858333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
104,0.866667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
105,0.875000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
106,0.883333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
107,0.891667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
108,0.900000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
109,0.908333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
110,0.916667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
111,0.925000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
112,0.933333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
113,0.941667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
114,0.950000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
115,0.958333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
116,0.966667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
117,0.975000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
118,0.983333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
119,0.991667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
120,1.000000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
121,1.008333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
122,1.016667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
123,1.025000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
124,1.033333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
125,1.041667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
126,1.050000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
127,1.058333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
128,1.066667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
129,1.075000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
130,1.083333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
131,1.091667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
132,1.100000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
133,1.108333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
134,1.116667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
135,1.125000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
136,1.133333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
137,1.141667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
138,1.150000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
139,1.158333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
140,1.166667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
141,1.175000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
142,1.183333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
143,1.191667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
144,1.200000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
145,1.208333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
146,1.216667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
147,1.225000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
148,1.233333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
149,1.241667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
150,1.250000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
151,1.258333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
152,1.266667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
153,1.275000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
154,1.283333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
155,1.291667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
156,1.300000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
157,1.308333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
158,1.316667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
159,1.325000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
160,1.333333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
161,1.341667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
162,1.350000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
163,1.358333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
164,1.366667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
165,1.375000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
166,1.383333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
167,1.391667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
168,1.400000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
169,1.408333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
170,1.416667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
171,1.425000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
172,1.433333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
173,1.441667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
174,1.450000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
175,1.458333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
176,1.466667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
177,1.475000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
178,1.483333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
179,1.491667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
180,1.500000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
181,1.508333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
182,1.516667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
183,1.525000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
184,1.533333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
185,1.541667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
186,1.550000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
187,1.558333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
188,1.566667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
189,1.575000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
190,1.583333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
191,1.591667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
192,1.600000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
193,1.608333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
194,1.616667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
195,1.625000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
196,1.633333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
197,1.641667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
198,1.650000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
199,1.658333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
200,1.666667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
201,1.675000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
202,1.683333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
203,1.691667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
204,1.700000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
205,1.708333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
206,1.716667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
207,1.725000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
208,1.733333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
209,1.741667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
210,1.750000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
211,1.758333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
212,1.766667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
213,1.775000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
214,1.783333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
215,1.791667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
216,1.800000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
217,1.808333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
218,1.816667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
219,1.825000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
220,1.833333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
221,1.841667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
222,1.850000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
223,1.858333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
224,1.866667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
225,1.875000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
226,1.883333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
227,1.891667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
228,1.900000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
229,1.908333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
230,1.916667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
231,1.925000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
232,1.933333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
233,1.941667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
234,1.950000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
235,1.958333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
236,1.966667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
237,1.975000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
238,1.983333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
239,1.991667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
240,2.000000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
241,2.008333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
242,2.016667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
243,2.025000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
244,2.033333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
245,2.041667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
246,2.050000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
247,2.058333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
248,2.066667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
249,2.075000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
250,2.083333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
251,2.091667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
252,2.100000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
253,2.108333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
254,2.116667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
255,2.125000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
256,2.133333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
257,2.141667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
258,2.150000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
259,2.158333,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
260,2.166667,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
261,2.175000,0.007636,0.024378,-0.006329,-0.999654,-4.260374,0.115099,-0.248145,0.041384
