Format Version,1.21,Take Name,testrit 4 21-4,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-21 11.48.20 AM,Total Frames in Take,833,Total Exported Frames,833,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Jetracer 3(id1),Jetracer 3(id1),Jetracer 3(id1),Jetracer 3(id1),Jetracer 3(id1),Jetracer 3(id1),Jetracer 3(id1),Jetracer 3(id1)
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
214,1.783333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
215,1.791667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
216,1.800000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
217,1.808333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
218,1.816667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
219,1.825000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
220,1.833333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
221,1.841667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
222,1.850000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
223,1.858333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
224,1.866667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
225,1.875000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
226,1.883333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
227,1.891667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
228,1.900000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
229,1.908333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
230,1.916667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
231,1.925000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
232,1.933333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
233,1.941667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
234,1.950000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
235,1.958333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
236,1.966667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
237,1.975000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
238,1.983333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
239,1.991667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
240,2.000000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
241,2.008333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
242,2.016667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
243,2.025000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
244,2.033333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
245,2.041667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
246,2.050000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
247,2.058333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
248,2.066667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
249,2.075000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
250,2.083333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
251,2.091667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
252,2.100000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
253,2.108333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
254,2.116667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
255,2.125000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
256,2.133333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
257,2.141667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
258,2.150000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
259,2.158333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
260,2.166667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
261,2.175000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
262,2.183333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
263,2.191667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
264,2.200000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
265,2.208333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
266,2.216667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
267,2.225000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
268,2.233333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
269,2.241667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
270,2.250000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
271,2.258333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
272,2.266667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
273,2.275000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
274,2.283333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
275,2.291667,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
276,2.300000,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
277,2.308333,-0.005047,-0.038458,-0.013857,-0.999151,-4.115004,0.114691,-0.395339,0.008137
278,2.316667,-0.005079,-0.040228,-0.007581,-0.999149,-4.091030,0.114457,-0.397630,0.001038
279,2.325000,-0.003181,-0.040640,-0.012600,-0.999089,-4.066934,0.114837,-0.400094,0.001389
280,2.333333,-0.004968,-0.040650,-0.013135,-0.999075,-4.043273,0.114657,-0.402420,0.001314
281,2.341667,-0.008549,-0.039190,-0.010666,-0.999138,-4.019815,0.114183,-0.404813,0.001139
282,2.350000,-0.003675,-0.039522,-0.016592,-0.999074,-3.995795,0.114521,-0.407494,0.001373
283,2.358333,-0.006812,-0.038770,-0.010178,-0.999173,-3.971412,0.114455,-0.410144,0.001100
284,2.366667,-0.002209,-0.039748,-0.011780,-0.999138,-3.946670,0.114999,-0.412748,0.001302
285,2.375000,-0.003843,-0.039431,-0.009894,-0.999166,-3.922114,0.115018,-0.415286,0.001255
286,2.383333,-0.041057,-0.049038,-0.028471,-0.997546,-3.897727,0.113576,-0.417345,0.008358
287,2.391667,-0.004721,-0.039137,-0.015192,-0.999107,-3.874256,0.114804,-0.420185,0.001361
288,2.400000,-0.002984,-0.039688,-0.015181,-0.999092,-3.850008,0.114751,-0.422827,0.001351
289,2.408333,-0.004349,-0.038978,-0.013933,-0.999133,-3.825111,0.115044,-0.425382,0.001322
290,2.416667,-0.003839,-0.039309,-0.010093,-0.999169,-3.800032,0.115284,-0.427836,0.001247
291,2.425000,-0.032172,-0.049457,-0.027000,-0.997893,-3.774796,0.114329,-0.429873,0.008771
292,2.433333,-0.004474,-0.039648,-0.012401,-0.999127,-3.750855,0.115170,-0.432674,0.001282
293,2.441667,-0.003362,-0.039838,-0.014670,-0.999093,-3.726651,0.114950,-0.435241,0.001263
294,2.450000,-0.001985,-0.039640,-0.016616,-0.999074,-3.702029,0.114960,-0.438009,0.001386
295,2.458333,-0.000731,-0.039927,-0.014240,-0.999101,-3.676833,0.115245,-0.440611,0.001334
296,2.466667,-0.004140,-0.039772,-0.010893,-0.999141,-3.651630,0.115318,-0.443005,0.001237
297,2.475000,-0.043288,-0.048774,-0.028347,-0.997469,-3.626167,0.114090,-0.444915,0.008684
298,2.483333,-0.004490,-0.038935,-0.011498,-0.999166,-3.601955,0.115520,-0.447553,0.001228
299,2.491667,-0.031289,-0.038299,-0.025360,-0.998454,-3.577957,0.114235,-0.450339,0.001626
300,2.500000,-0.030213,-0.017303,-0.030555,-0.998927,-3.553852,0.114324,-0.452474,0.010415
301,2.508333,0.007595,-0.040119,-0.037332,-0.998468,-3.529464,0.113507,-0.457535,0.017381
302,2.516667,0.010780,-0.039797,-0.035136,-0.998532,-3.503814,0.113678,-0.460010,0.022806
303,2.525000,0.025667,-0.047836,-0.038150,-0.997796,-3.478297,0.114718,-0.462274,0.023121
304,2.533333,0.000375,-0.038188,-0.006967,-0.999246,-3.452123,0.114332,-0.462971,0.001343
305,2.541667,-0.000599,-0.033148,-0.023076,-0.999184,-3.427867,0.113021,-0.466599,0.001991
306,2.550000,0.000253,-0.032920,-0.023783,-0.999175,-3.402489,0.113210,-0.469195,0.001967
307,2.558333,0.007125,-0.033820,-0.011610,-0.999335,-3.376118,0.114702,-0.470594,0.001532
308,2.566667,-0.002771,-0.035433,-0.011788,-0.999299,-3.350291,0.114938,-0.472795,0.001292
309,2.575000,-0.002353,-0.034804,-0.012237,-0.999316,-3.324930,0.115062,-0.475157,0.001300
310,2.583333,-0.004898,-0.035223,-0.010928,-0.999308,-3.299777,0.114875,-0.477651,0.001211
311,2.591667,-0.003009,-0.035191,-0.016424,-0.999241,-3.274474,0.115168,-0.480117,0.001261
312,2.600000,-0.001759,-0.034756,-0.014583,-0.999288,-3.248634,0.115300,-0.482773,0.001262
313,2.608333,-0.002414,-0.034963,-0.012297,-0.999310,-3.222478,0.115323,-0.485280,0.001230
314,2.616667,-0.002636,-0.034759,-0.012662,-0.999312,-3.196497,0.115316,-0.487688,0.001293
315,2.625000,-0.003128,-0.034047,-0.011882,-0.999345,-3.170785,0.115385,-0.489963,0.001267
316,2.633333,-0.004414,-0.033657,-0.013931,-0.999327,-3.145229,0.115588,-0.492326,0.001271
317,2.641667,-0.002358,-0.033413,-0.014686,-0.999331,-3.119455,0.115892,-0.494934,0.001235
318,2.650000,-0.001949,-0.033552,-0.013390,-0.999345,-3.093379,0.116242,-0.497494,0.001203
319,2.658333,-0.002429,-0.033056,-0.012534,-0.999372,-3.067192,0.116268,-0.499957,0.001235
320,2.666667,-0.002020,-0.031799,-0.013023,-0.999407,-3.041239,0.116113,-0.502301,0.001256
321,2.675000,-0.003922,-0.031329,-0.014549,-0.999396,-3.015485,0.116016,-0.504481,0.001250
322,2.683333,-0.003206,-0.030965,-0.015184,-0.999400,-2.989565,0.116159,-0.506849,0.001233
323,2.691667,0.001905,-0.030223,-0.012490,-0.999463,-2.963282,0.116770,-0.509193,0.001161
324,2.700000,-0.001933,-0.030457,-0.013131,-0.999448,-2.936777,0.117009,-0.511641,0.001234
325,2.708333,-0.003614,-0.030342,-0.012701,-0.999452,-2.910372,0.117088,-0.513964,0.001201
326,2.716667,-0.002612,-0.029538,-0.013476,-0.999469,-2.884368,0.117045,-0.516165,0.001243
327,2.725000,-0.004034,-0.029068,-0.015984,-0.999442,-2.858353,0.117061,-0.518385,0.001255
328,2.733333,-0.003254,-0.028922,-0.015335,-0.999459,-2.832148,0.117122,-0.520811,0.001239
329,2.741667,-0.003187,-0.029275,-0.015425,-0.999447,-2.805511,0.117558,-0.523145,0.001190
330,2.750000,-0.003803,-0.029063,-0.013915,-0.999474,-2.778753,0.117832,-0.525289,0.001253
331,2.758333,0.002220,-0.027288,-0.009470,-0.999580,-2.752274,0.118241,-0.527313,0.001172
332,2.766667,-0.003753,-0.027102,-0.015004,-0.999513,-2.726109,0.118086,-0.529458,0.001216
333,2.775000,-0.003685,-0.027048,-0.016635,-0.999489,-2.699967,0.118225,-0.531793,0.001243
334,2.783333,-0.003780,-0.026508,-0.017768,-0.999484,-2.673442,0.118510,-0.534221,0.001297
335,2.791667,0.004535,-0.025769,-0.012740,-0.999577,-2.646582,0.119108,-0.536348,0.001218
336,2.800000,-0.002511,-0.025360,-0.015190,-0.999560,-2.619713,0.118942,-0.538531,0.001316
337,2.808333,-0.005070,-0.025124,-0.015200,-0.999556,-2.593112,0.118990,-0.540363,0.001240
338,2.816667,0.000430,-0.023988,-0.012402,-0.999635,-2.566683,0.119260,-0.542271,0.001202
339,2.825000,0.000568,-0.023752,-0.012833,-0.999635,-2.539948,0.119521,-0.544535,0.001160
340,2.833333,0.001184,-0.023405,-0.012487,-0.999647,-2.512929,0.119997,-0.546770,0.001147
341,2.841667,-0.004049,-0.024760,-0.015212,-0.999569,-2.485873,0.120073,-0.549053,0.001181
342,2.850000,0.004118,-0.023848,-0.011004,-0.999647,-2.459123,0.120493,-0.551007,0.001092
343,2.858333,0.005911,-0.025265,-0.016262,-0.999531,-2.432502,0.120704,-0.553042,0.001461
344,2.866667,0.002874,-0.023592,-0.012799,-0.999636,-2.405831,0.120549,-0.555013,0.001058
345,2.875000,0.003215,-0.023539,-0.011305,-0.999654,-2.378691,0.120798,-0.557084,0.001049
346,2.883333,0.004659,-0.025612,-0.013124,-0.999575,-2.351218,0.121199,-0.559244,0.001350
347,2.891667,0.002326,-0.024664,-0.008323,-0.999659,-2.324090,0.121163,-0.561192,0.000953
348,2.900000,0.001849,-0.024683,-0.007862,-0.999663,-2.297281,0.121211,-0.563260,0.000908
349,2.908333,0.005695,-0.025367,-0.014107,-0.999562,-2.270465,0.121505,-0.565327,0.001270
350,2.916667,-0.002952,-0.025106,-0.014140,-0.999581,-2.243513,0.121488,-0.567394,0.000969
351,2.925000,-0.011427,-0.023432,-0.009617,-0.999614,-2.215992,0.122286,-0.569293,0.000844
352,2.933333,0.002314,-0.022988,-0.005044,-0.999720,-2.188829,0.121874,-0.571106,0.000798
353,2.941667,0.002701,-0.023031,-0.006181,-0.999712,-2.161740,0.121824,-0.572894,0.000790
354,2.950000,0.000895,-0.023606,-0.009473,-0.999676,-2.134857,0.121677,-0.574770,0.000706
355,2.958333,0.000360,-0.023675,-0.010194,-0.999668,-2.107744,0.121956,-0.576917,0.000735
356,2.966667,0.000480,-0.023374,-0.009261,-0.999684,-2.080310,0.122369,-0.579004,0.000636
357,2.975000,0.005344,-0.023314,-0.008844,-0.999675,-2.052835,0.122455,-0.580963,0.000829
358,2.983333,0.003310,-0.022964,-0.009280,-0.999688,-2.025516,0.122639,-0.582765,0.000828
359,2.991667,0.003341,-0.022848,-0.010275,-0.999681,-1.998468,0.122667,-0.584592,0.000724
360,3.000000,0.004226,-0.023096,-0.010795,-0.999666,-1.971277,0.122751,-0.586600,0.000763
361,3.008333,0.004501,-0.022435,-0.010189,-0.999686,-1.943740,0.123098,-0.588698,0.000768
362,3.016667,0.005500,-0.022352,-0.008958,-0.999695,-1.915989,0.123349,-0.590705,0.000772
363,3.025000,0.004683,-0.022075,-0.008838,-0.999706,-1.888369,0.123472,-0.592716,0.000889
364,3.033333,0.005265,-0.021574,-0.008445,-0.999718,-1.861017,0.123657,-0.594500,0.000894
365,3.041667,0.005195,-0.020705,-0.008990,-0.999732,-1.833735,0.123781,-0.596316,0.000888
366,3.050000,0.000596,-0.021955,-0.009399,-0.999715,-1.806371,0.123705,-0.598345,0.000846
367,3.058333,0.006302,-0.021678,-0.004585,-0.999735,-1.778655,0.124123,-0.600297,0.000754
368,3.066667,0.006239,-0.021433,-0.003398,-0.999745,-1.751268,0.124288,-0.602172,0.000767
369,3.075000,0.006606,-0.019314,-0.005130,-0.999779,-1.724185,0.124081,-0.604175,0.000954
370,3.083333,0.009189,-0.017818,-0.006610,-0.999777,-1.697355,0.123996,-0.606060,0.000893
371,3.091667,0.007065,-0.017711,-0.007551,-0.999790,-1.670552,0.124041,-0.607858,0.000907
372,3.100000,0.007771,-0.017380,-0.006194,-0.999800,-1.643821,0.124306,-0.609649,0.000904
373,3.108333,0.008495,-0.016902,-0.005617,-0.999805,-1.617320,0.124478,-0.611404,0.000924
374,3.116667,0.008456,-0.016677,-0.006318,-0.999805,-1.591052,0.124537,-0.613164,0.000874
375,3.125000,0.009165,-0.015981,-0.006447,-0.999810,-1.564888,0.124619,-0.614890,0.000911
376,3.133333,0.014247,-0.016873,-0.003972,-0.999748,-1.538640,0.124878,-0.616510,0.000824
377,3.141667,0.008889,-0.015866,-0.006319,-0.999815,-1.512465,0.124922,-0.618432,0.000963
378,3.150000,0.006184,-0.015980,-0.007217,-0.999827,-1.486337,0.125160,-0.620007,0.000962
379,3.158333,0.007292,-0.015940,-0.006317,-0.999826,-1.460543,0.125354,-0.621476,0.000954
380,3.166667,0.011738,-0.016949,-0.005201,-0.999774,-1.434955,0.125552,-0.622890,0.000859
381,3.175000,0.012473,-0.016607,-0.005438,-0.999770,-1.409564,0.125566,-0.624511,0.000858
382,3.183333,0.012709,-0.016555,-0.006465,-0.999761,-1.384093,0.125706,-0.626368,0.000905
383,3.191667,0.018710,-0.017126,-0.003439,-0.999672,-1.358654,0.125851,-0.628239,0.001017
384,3.200000,0.012190,-0.016325,-0.005065,-0.999780,-1.333096,0.126491,-0.629612,0.000853
385,3.208333,0.009807,-0.016764,-0.006786,-0.999788,-1.307967,0.126707,-0.630949,0.000864
386,3.216667,0.006346,-0.015582,-0.009878,-0.999810,-1.283175,0.126746,-0.632438,0.000967
387,3.225000,0.011619,-0.016025,-0.006874,-0.999780,-1.258293,0.126884,-0.633762,0.000866
388,3.233333,0.012482,-0.016346,-0.006582,-0.999767,-1.233254,0.126974,-0.635463,0.000907
389,3.241667,0.018036,-0.017749,-0.002791,-0.999676,-1.208219,0.127044,-0.637305,0.001047
390,3.250000,0.015550,-0.018397,-0.002586,-0.999707,-1.183206,0.127307,-0.638834,0.001033
391,3.258333,0.014062,-0.018601,-0.003164,-0.999723,-1.158598,0.127577,-0.640230,0.001046
392,3.266667,0.012001,-0.017552,-0.005456,-0.999759,-1.134499,0.127518,-0.641679,0.001107
393,3.275000,0.007446,-0.016926,-0.007386,-0.999802,-1.110376,0.127843,-0.642902,0.000955
394,3.283333,0.011917,-0.018566,-0.005840,-0.999740,-1.086069,0.128028,-0.644299,0.000914
395,3.291667,0.018255,-0.019295,-0.001839,-0.999645,-1.061741,0.128022,-0.646077,0.001087
396,3.300000,0.015333,-0.019938,-0.001769,-0.999682,-1.037322,0.128218,-0.647559,0.001052
397,3.308333,0.007522,-0.018296,-0.006795,-0.999781,-1.013616,0.128035,-0.649304,0.001299
398,3.316667,-0.016643,-0.020435,-0.013877,-0.999556,-0.989864,0.129084,-0.650224,0.001116
399,3.325000,0.003283,-0.018961,-0.010180,-0.999763,-0.966607,0.128338,-0.651789,0.001154
400,3.333333,0.002982,-0.019112,-0.010242,-0.999761,-0.943015,0.128551,-0.653247,0.001091
401,3.341667,0.003610,-0.019495,-0.009307,-0.999760,-0.919341,0.128920,-0.654806,0.001093
402,3.350000,0.010124,-0.021249,-0.002856,-0.999719,-0.895525,0.129727,-0.656011,0.000930
403,3.358333,0.000094,-0.020086,-0.009601,-0.999752,-0.872476,0.129489,-0.657575,0.001129
404,3.366667,-0.000313,-0.019869,-0.010904,-0.999743,-0.849527,0.129474,-0.659041,0.001135
405,3.375000,0.000764,-0.020412,-0.011907,-0.999721,-0.826835,0.129434,-0.660416,0.001117
406,3.383333,-0.000884,-0.021769,-0.007544,-0.999734,-0.803816,0.129292,-0.662011,0.001063
407,3.391667,-0.000584,-0.021039,-0.011510,-0.999712,-0.780806,0.129975,-0.663657,0.001117
408,3.400000,-0.002027,-0.021535,-0.010193,-0.999714,-0.757716,0.130373,-0.665084,0.001058
409,3.408333,-0.003445,-0.021589,-0.009647,-0.999714,-0.734941,0.130792,-0.666383,0.001089
410,3.416667,-0.004527,-0.021566,-0.011220,-0.999694,-0.712544,0.130884,-0.667772,0.001094
411,3.425000,-0.003844,-0.022019,-0.012683,-0.999670,-0.690451,0.130851,-0.669182,0.001113
412,3.433333,-0.009086,-0.022969,-0.014259,-0.999593,-0.668219,0.131082,-0.670511,0.001199
413,3.441667,0.000378,-0.026629,-0.000304,-0.999645,-0.645600,0.131229,-0.672253,0.000943
414,3.450000,-0.008662,-0.025098,-0.003880,-0.999640,-0.623275,0.130979,-0.674212,0.001086
415,3.458333,-0.005662,-0.027168,-0.001112,-0.999614,-0.601016,0.131947,-0.675527,0.001056
416,3.466667,-0.010842,-0.024235,-0.012721,-0.999567,-0.579406,0.132294,-0.676774,0.001095
417,3.475000,-0.004418,-0.024627,-0.009543,-0.999641,-0.557725,0.132537,-0.678199,0.000947
418,3.483333,-0.001955,-0.024555,-0.010084,-0.999646,-0.536194,0.132492,-0.679748,0.000984
419,3.491667,-0.001831,-0.024376,-0.008878,-0.999662,-0.514501,0.132583,-0.681347,0.000987
420,3.500000,-0.009397,-0.028266,-0.002683,-0.999553,-0.492574,0.132502,-0.683111,0.001139
421,3.508333,-0.003212,-0.024996,-0.007813,-0.999652,-0.471027,0.133126,-0.684439,0.001058
422,3.516667,-0.006050,-0.027433,0.000413,-0.999605,-0.449403,0.133000,-0.685993,0.001155
423,3.525000,-0.003981,-0.024711,-0.006273,-0.999667,-0.428271,0.133365,-0.687268,0.001023
424,3.533333,-0.003634,-0.024488,-0.006674,-0.999671,-0.407179,0.133285,-0.688821,0.000999
425,3.541667,-0.000259,-0.024519,-0.006670,-0.999677,-0.386216,0.132876,-0.690677,0.000982
426,3.550000,-0.004808,-0.025172,-0.006798,-0.999648,-0.365188,0.133338,-0.692118,0.001046
427,3.558333,-0.006146,-0.027288,0.001413,-0.999608,-0.344151,0.133183,-0.693911,0.001163
428,3.566667,-0.003474,-0.029170,0.003458,-0.999562,-0.323508,0.133355,-0.695727,0.001105
429,3.575000,-0.001804,-0.025065,-0.006371,-0.999664,-0.302918,0.134084,-0.696883,0.001080
430,3.583333,-0.007197,-0.028467,-0.000682,-0.999569,-0.282333,0.133630,-0.698406,0.001143
431,3.591667,-0.004339,-0.025369,-0.007637,-0.999640,-0.262061,0.133834,-0.699701,0.001069
432,3.600000,-0.004340,-0.025466,-0.007621,-0.999637,-0.241839,0.133815,-0.701163,0.001039
433,3.608333,-0.006231,-0.028093,-0.000037,-0.999586,-0.221476,0.133655,-0.702807,0.001146
434,3.616667,-0.002253,-0.025065,-0.005775,-0.999667,-0.201404,0.134204,-0.704288,0.001076
435,3.625000,-0.003549,-0.025373,-0.007928,-0.999640,-0.181376,0.134425,-0.705933,0.001049
436,3.633333,-0.004466,-0.025880,-0.008345,-0.999620,-0.161465,0.134601,-0.707389,0.001033
437,3.641667,-0.007665,-0.029415,0.002769,-0.999534,-0.141572,0.134122,-0.709001,0.001107
438,3.650000,-0.004096,-0.026090,-0.008486,-0.999615,-0.121932,0.134644,-0.710237,0.001064
439,3.658333,-0.005238,-0.027443,-0.005184,-0.999596,-0.102257,0.134534,-0.711750,0.001087
440,3.666667,0.001520,-0.025053,-0.006539,-0.999664,-0.082706,0.134581,-0.713025,0.001163
441,3.675000,-0.008489,-0.028713,-0.001881,-0.999550,-0.063091,0.134611,-0.714799,0.001169
442,3.683333,-0.003392,-0.025522,-0.008562,-0.999632,-0.043931,0.135262,-0.716263,0.001074
443,3.691667,-0.006189,-0.028338,-0.000811,-0.999579,-0.024620,0.135098,-0.717970,0.001147
444,3.700000,-0.003265,-0.025431,-0.008418,-0.999636,-0.005511,0.135708,-0.719226,0.001041
445,3.708333,-0.002395,-0.026380,-0.009163,-0.999607,0.013586,0.135790,-0.720626,0.001059
446,3.716667,-0.009414,-0.029832,-0.006238,-0.999491,0.032744,0.135726,-0.721856,0.001111
447,3.725000,-0.007830,-0.028701,-0.008226,-0.999524,0.051511,0.135863,-0.723555,0.001035
448,3.733333,-0.007781,-0.028435,-0.008106,-0.999533,0.070256,0.136100,-0.724975,0.001026
449,3.741667,-0.006752,-0.026952,-0.005271,-0.999600,0.088900,0.136046,-0.726761,0.000925
450,3.750000,-0.002636,-0.025075,-0.007095,-0.999657,0.107448,0.136555,-0.728428,0.000913
451,3.758333,-0.000470,-0.025008,-0.009719,-0.999640,0.126008,0.136925,-0.729949,0.001092
452,3.766667,-0.006419,-0.025912,-0.004040,-0.999635,0.144591,0.136651,-0.731224,0.000935
453,3.775000,-0.006779,-0.026510,-0.005432,-0.999611,0.163108,0.136844,-0.732193,0.000945
454,3.783333,-0.008777,-0.027142,-0.000869,-0.999593,0.181524,0.136596,-0.733410,0.000932
455,3.791667,-0.001972,-0.024909,-0.004696,-0.999677,0.199518,0.136389,-0.734965,0.001025
456,3.800000,-0.000332,-0.023662,-0.008706,-0.999682,0.217592,0.136723,-0.736279,0.001342
457,3.808333,-0.004135,-0.025554,-0.001484,-0.999664,0.235698,0.136379,-0.737916,0.001062
458,3.816667,0.000768,-0.023156,-0.009041,-0.999691,0.253564,0.136962,-0.739362,0.001356
459,3.825000,0.001453,-0.023593,-0.008759,-0.999682,0.271290,0.137129,-0.740789,0.001350
460,3.833333,-0.002861,-0.025584,-0.000046,-0.999669,0.289110,0.136844,-0.742103,0.001030
461,3.841667,-0.001698,-0.024970,-0.002754,-0.999683,0.306679,0.136911,-0.743241,0.001002
462,3.850000,-0.002432,-0.024284,-0.008843,-0.999663,0.324169,0.137173,-0.744188,0.001313
463,3.858333,-0.006847,-0.026605,-0.001486,-0.999622,0.341488,0.136646,-0.745614,0.001077
464,3.866667,-0.002800,-0.025487,-0.004218,-0.999662,0.358644,0.136674,-0.747110,0.001008
465,3.875000,0.000398,-0.024312,-0.008896,-0.999665,0.375815,0.137116,-0.748375,0.001275
466,3.883333,-0.001592,-0.024315,-0.009324,-0.999660,0.392894,0.137415,-0.749565,0.001274
467,3.891667,0.003795,-0.023813,-0.009545,-0.999664,0.409784,0.137418,-0.751185,0.001275
468,3.900000,0.000225,-0.024425,-0.009809,-0.999654,0.426727,0.137736,-0.752185,0.001221
469,3.908333,0.000232,-0.026036,-0.001296,-0.999660,0.443482,0.137113,-0.753650,0.000977
470,3.916667,0.002729,-0.025009,-0.009213,-0.999641,0.460232,0.137429,-0.754774,0.001236
471,3.925000,-0.006084,-0.027360,-0.003148,-0.999602,0.476911,0.137027,-0.755865,0.001015
